time,ambulance_speed,avg_speed,density,avg_waiting_time,queue_length,vehicles_sampled
8050,0.0,10.613,88.587,2.234,20,16
8060,0.0,10.576,88.587,2.256,21,16
8070,0.0,10.544,88.587,2.281,21,16
8080,0.0,10.518,88.587,2.306,21,16
8090,0.0,10.493,88.587,2.331,21,16
8100,0.0,10.47,88.587,2.356,21,16
8110,0.0,10.446,88.587,2.381,21,16
8120,0.0,10.417,88.587,2.406,21,16
8130,0.0,10.389,88.587,2.431,21,16
8140,0.0,10.358,88.587,2.456,21,16
8150,0.0,10.332,88.587,2.481,21,16
8160,0.0,10.307,88.587,2.506,21,16
8170,0.0,10.285,88.587,2.531,22,16
8180,0.0,10.264,88.587,2.556,22,16
8190,0.0,10.242,88.587,2.581,22,16
8200,0.0,10.22,88.587,2.606,22,16
