time,ambulance_speed,avg_speed,density,avg_waiting_time,queue_length,vehicles_sampled
8550,32.363,11.137,50.736,0.0,0,5
8560,32.391,11.064,50.736,0.0,0,5
8570,32.417,10.991,50.736,0.0,0,5
8580,32.443,10.919,50.736,0.0,0,5
8590,32.467,10.842,51.973,0.0,0,5
8600,32.49,10.761,51.973,0.0,0,5
8610,32.513,10.678,51.973,0.0,0,5
8620,32.534,10.591,51.973,0.0,0,5
8630,32.554,10.551,51.973,0.0,0,5
8640,32.574,10.548,51.973,0.0,0,5
8650,32.592,10.548,51.973,0.0,0,5
8660,32.61,10.55,51.973,0.0,0,5
8670,32.628,10.549,51.973,0.0,0,5
8680,32.644,10.545,51.973,0.0,0,5
8690,32.66,10.54,51.973,0.0,0,5
8700,32.674,10.532,51.973,0.0,0,5
8710,32.689,10.526,51.973,0.0,0,5
8720,32.703,10.52,51.973,0.0,0,5
8730,32.716,10.516,51.973,0.0,0,5
8740,32.728,10.515,51.973,0.0,0,5
8750,32.74,10.517,51.973,0.0,0,5
8760,32.752,10.519,51.973,0.0,0,5
8770,32.763,10.519,51.973,0.0,0,5
8780,32.773,10.518,51.973,0.0,0,5
8790,32.783,10.519,51.973,0.0,0,5
8800,32.793,10.525,51.973,0.0,0,5
8810,32.802,10.534,51.973,0.0,0,5
8820,32.811,10.541,51.973,0.0,0,5
8830,32.819,10.546,51.973,0.0,0,5
8840,32.827,10.545,51.973,0.0,0,5
8850,32.835,10.54,53.211,0.0,0,5
8860,32.842,10.538,53.211,0.0,0,5
8870,32.849,10.54,53.211,0.0,0,5
8880,32.856,10.545,53.211,0.0,0,5
8890,32.862,10.55,53.211,0.0,0,5
8900,32.868,10.554,53.211,0.0,0,5
8910,32.874,10.55,54.448,0.0,0,5
8920,32.88,10.544,54.448,0.0,0,5
8930,32.885,10.533,54.448,0.0,0,5
8940,32.89,10.041,55.685,0.0,0,6
8950,32.895,10.006,55.685,0.0,0,6
8960,32.9,9.981,55.685,0.0,0,6
8970,32.904,9.963,55.685,0.0,0,6
8980,32.909,9.949,55.685,0.0,0,6
8990,32.913,9.939,55.685,0.0,0,6
9000,32.917,9.932,55.685,0.0,0,6
