time,ambulance_speed,acceleration,speed_loss,avg_speed,density,avg_waiting_time,queue_length,vehicles_sampled,vehicles_in_radius,vehicles_cleared,cumulative_vehicles_cleared,same_lane_density,adjacent_lane_density,close_adjacent_vehicles,intersection_delay,controller_state
1280,20.373,-0.049,12.627,4.661,139.711,12.388,37,8,0,0,0,0,0,0,0,NO_CONTROL
1290,20.172,-0.019,12.828,5.6,139.711,11.678,37,9,0,0,0,0,0,0,0,NO_CONTROL
1300,19.887,-0.021,13.113,5.439,141.929,12.344,37,9,0,0,0,0,0,0,0,NO_CONTROL
1310,19.589,-0.027,13.411,5.471,141.929,13.011,37,9,0,0,0,0,0,0,0,NO_CONTROL
1320,19.317,-0.025,13.683,5.698,141.929,13.678,38,9,0,0,0,0,0,0,0,NO_CONTROL
1330,19.294,-0.003,13.706,0.0,34.758,0.0,0,0,0,0,0,0,0,0,0,NO_CONTROL
1340,19.277,-0.004,13.723,15.826,64.348,0.0,5,10,0,0,0,0,0,0,0,NO_CONTROL
1350,19.29,0.004,13.71,15.406,64.348,0.0,6,10,0,0,0,0,0,0,0,NO_CONTROL
1360,19.175,-0.016,13.825,15.001,64.348,0.0,7,10,0,0,0,0,0,0,0,NO_CONTROL
1370,19.076,-0.012,13.924,14.605,64.348,0.0,7,10,0,0,0,0,0,0,0,NO_CONTROL
1380,19.09,-0.0,13.91,14.31,64.348,0.0,8,10,0,0,0,0,0,0,0,NO_CONTROL
1390,18.97,-0.013,14.03,13.293,65.585,0.045,9,11,0,0,0,0,0,0,0,NO_CONTROL
1400,18.999,-0.002,14.001,12.91,64.348,0.15,11,10,0,0,0,0,0,0,0,NO_CONTROL
1410,18.889,-0.008,14.111,12.944,63.11,0.25,11,10,0,0,0,0,0,0,0,NO_CONTROL
1420,18.903,0.006,14.097,12.84,61.873,0.35,13,10,0,0,0,0,0,0,0,NO_CONTROL
1430,19.181,0.027,13.819,12.635,63.11,0.53,15,10,0,0,0,0,0,0,0,NO_CONTROL
1440,19.293,0.013,13.707,11.934,61.873,0.811,16,9,0,0,0,0,0,0,0,NO_CONTROL
1450,19.209,-0.011,13.791,11.689,61.873,1.033,16,9,0,0,0,0,0,0,0,NO_CONTROL
